Unnamed: 0,Unnamed: 0.1,date,iso3166,Net generation,unit_x,Retail sales of electricity,unit_y,Revenue from retail sales of electricity,unit_x.1,Average retail price of electricity,unit_y.1,Number of customer accounts,unit,TAVG,TMAX,TMIN,state
126,126,2018-06-01,USA-GA,12084.39906,thousand megawatthours,12832.91183,million kilowatthours,1296.72001,million dollars,10.1,cents per kilowatthour,4992582.0,number of customers,78.7989898989899,89.258,68.36363636363637,Georgia
127,127,2018-05-01,USA-GA,10725.49394,thousand megawatthours,11065.52867,million kilowatthours,1036.28296,million dollars,9.37,cents per kilowatthour,4986211.0,number of customers,73.21391304347831,83.80260869565214,62.61652173913045,Georgia
128,128,2018-04-01,USA-GA,8554.89844,thousand megawatthours,9509.32921,million kilowatthours,862.19298,million dollars,9.07,cents per kilowatthour,4979357.0,number of customers,59.34912280701754,72.16551724137933,46.6078947368421,Georgia
129,129,2018-03-01,USA-GA,9418.91189,thousand megawatthours,10078.84568,million kilowatthours,922.85971,million dollars,9.16,cents per kilowatthour,4969934.0,number of customers,52.9542372881356,64.89491525423732,40.99915254237288,Georgia
130,130,2018-02-01,USA-GA,8331.85478,thousand megawatthours,10105.1605,million kilowatthours,905.65018,million dollars,8.96,cents per kilowatthour,4960302.0,number of customers,57.6965811965812,67.64322033898304,47.78290598290597,Georgia
131,131,2018-01-01,USA-GA,12103.58171,thousand megawatthours,13058.66401,million kilowatthours,1291.24298,million dollars,9.89,cents per kilowatthour,4965249.0,number of customers,41.37520661157023,52.926446280991726,29.814049586776875,Georgia
132,132,2018-12-01,USA-HI,806.53746,thousand megawatthours,748.65542,million kilowatthours,235.7344,million dollars,31.49,cents per kilowatthour,497051.0,number of customers,69.4046511627907,76.06046511627908,62.74883720930233,Hawaii
133,133,2018-11-01,USA-HI,837.5199299999998,thousand megawatthours,774.26234,million kilowatthours,237.82986,million dollars,30.72,cents per kilowatthour,496910.0,number of customers,71.53181818181817,78.75777777777778,64.41136363636363,Hawaii
134,134,2018-10-01,USA-HI,910.2107,thousand megawatthours,848.70056,million kilowatthours,246.19878,million dollars,29.01,cents per kilowatthour,496970.0,number of customers,73.80222222222223,80.49777777777777,67.18695652173913,Hawaii
135,135,2018-09-01,USA-HI,881.86786,thousand megawatthours,807.5479,million kilowatthours,236.3945,million dollars,29.27,cents per kilowatthour,496396.0,number of customers,74.45434782608694,81.60869565217389,67.3021739130435,Hawaii
136,136,2018-08-01,USA-HI,904.75222,thousand megawatthours,854.50543,million kilowatthours,250.46802,million dollars,29.31,cents per kilowatthour,496425.0,number of customers,75.28666666666666,81.57333333333334,69.00444444444443,Hawaii
137,137,2018-07-01,USA-HI,871.5713900000002,thousand megawatthours,834.0362700000002,million kilowatthours,248.65531,million dollars,29.81,cents per kilowatthour,496237.0,number of customers,74.39772727272725,81.4777777777778,67.66086956521742,Hawaii
138,138,2018-06-01,USA-HI,843.3385,thousand megawatthours,779.32016,million kilowatthours,225.05247000000003,million dollars,28.88,cents per kilowatthour,496394.0,number of customers,72.9659574468085,80.35957446808511,65.71875000000001,Hawaii
139,139,2018-05-01,USA-HI,834.6789,thousand megawatthours,752.43515,million kilowatthours,215.81927,million dollars,28.68,cents per kilowatthour,496929.0,number of customers,70.98723404255321,77.44255319148937,64.55106382978724,Hawaii
140,140,2018-04-01,USA-HI,782.38987,thousand megawatthours,753.73646,million kilowatthours,211.48078,million dollars,28.06,cents per kilowatthour,496816.0,number of customers,70.25624999999998,76.16875,64.35625000000002,Hawaii
141,141,2018-03-01,USA-HI,783.22547,thousand megawatthours,732.99712,million kilowatthours,212.8851,million dollars,29.04,cents per kilowatthour,496582.0,number of customers,67.62553191489361,73.95416666666667,61.412765957446794,Hawaii
142,142,2018-02-01,USA-HI,736.6472,thousand megawatthours,677.68619,million kilowatthours,190.6804,million dollars,28.14,cents per kilowatthour,496272.0,number of customers,67.93469387755103,74.62244897959185,61.24897959183673,Hawaii
143,143,2018-01-01,USA-HI,798.64124,thousand megawatthours,744.4320700000002,million kilowatthours,208.92702,million dollars,28.07,cents per kilowatthour,496280.0,number of customers,68.28723404255321,75.52765957446806,61.04893617021275,Hawaii
144,144,2018-12-01,USA-IA,5860.764020000001,thousand megawatthours,4280.557970000002,million kilowatthours,341.7291600000001,million dollars,7.98,cents per kilowatthour,1653053.0,number of customers,28.00859375,35.79847328244276,20.19921875,Iowa
145,145,2018-11-01,USA-IA,5353.28641,thousand megawatthours,4067.40799,million kilowatthours,334.16699,million dollars,8.22,cents per kilowatthour,1652584.0,number of customers,29.935338345864658,38.002985074626864,21.863157894736847,Iowa
146,146,2018-10-01,USA-IA,5287.71897,thousand megawatthours,3888.21293,million kilowatthours,325.4251700000001,million dollars,8.37,cents per kilowatthour,1652021.0,number of customers,48.15703124999998,58.499224806201546,37.7969465648855,Iowa
147,147,2018-09-01,USA-IA,5200.56168,thousand megawatthours,3986.22389,million kilowatthours,388.27649,million dollars,9.74,cents per kilowatthour,1648891.0,number of customers,65.90610687022902,76.26412213740461,55.54885496183209,Iowa
148,148,2018-08-01,USA-IA,5362.51174,thousand megawatthours,4657.69219,million kilowatthours,501.75798,million dollars,10.77,cents per kilowatthour,1651384.0,number of customers,72.1568181818182,82.72954545454544,61.58409090909089,Iowa
149,149,2018-07-01,USA-IA,5580.45619,thousand megawatthours,4438.82919,million kilowatthours,493.09695,million dollars,11.11,cents per kilowatthour,1649426.0,number of customers,73.32213740458016,84.03206106870229,62.60681818181818,Iowa
150,150,2018-06-01,USA-IA,5476.78707,thousand megawatthours,4409.79864,million kilowatthours,462.94116,million dollars,10.5,cents per kilowatthour,1648233.0,number of customers,73.31666666666666,83.24511278195487,63.3871212121212,Iowa
151,151,2018-05-01,USA-IA,5296.14491,thousand megawatthours,3893.82598,million kilowatthours,333.30723,million dollars,8.56,cents per kilowatthour,1647346.0,number of customers,67.16060606060604,78.70984848484845,55.615151515151474,Iowa
152,152,2018-04-01,USA-IA,5115.29656,thousand megawatthours,3904.32045,million kilowatthours,327.12326,million dollars,8.38,cents per kilowatthour,1646238.0,number of customers,39.14360902255638,50.559398496240604,27.72932330827068,Iowa
153,153,2018-03-01,USA-IA,4766.90308,thousand megawatthours,4066.95778,million kilowatthours,349.33345,million dollars,8.59,cents per kilowatthour,1647016.0,number of customers,34.71000000000001,43.585606060606054,25.885384615384606,Iowa
154,154,2018-02-01,USA-IA,5021.88904,thousand megawatthours,4057.89518,million kilowatthours,348.68283,million dollars,8.59,cents per kilowatthour,1643559.0,number of customers,20.128888888888888,30.003703703703703,10.25925925925926,Iowa
155,155,2018-01-01,USA-IA,5864.866870000002,thousand megawatthours,4545.66905,million kilowatthours,381.56968,million dollars,8.39,cents per kilowatthour,1644630.0,number of customers,17.807751937984513,27.47251908396946,8.179069767441861,Iowa
156,156,2018-12-01,USA-ID,1374.02231,thousand megawatthours,2050.34377,million kilowatthours,165.58437,million dollars,8.08,cents per kilowatthour,890011.0,number of customers,24.34730290456429,31.879668049792503,16.822821576763495,Idaho
157,157,2018-11-01,USA-ID,1334.34136,thousand megawatthours,1769.69699,million kilowatthours,138.74845,million dollars,7.84,cents per kilowatthour,888814.0,number of customers,31.96200000000001,40.8492,23.0852,Idaho
158,158,2018-10-01,USA-ID,1001.75483,thousand megawatthours,1651.68582,million kilowatthours,130.8444,million dollars,7.92,cents per kilowatthour,887621.0,number of customers,43.96837944664029,54.9399209486166,33.00671936758892,Idaho
159,159,2018-09-01,USA-ID,1204.1893300000004,thousand megawatthours,1851.43219,million kilowatthours,143.45058,million dollars,7.75,cents per kilowatthour,885207.0,number of customers,56.0929411764706,71.41523437500003,40.74901960784314,Idaho
160,160,2018-08-01,USA-ID,1336.13079,thousand megawatthours,2354.74562,million kilowatthours,198.41525,million dollars,8.43,cents per kilowatthour,883989.0,number of customers,65.05139442231072,80.72749003984056,49.36031746031747,Idaho
161,161,2018-07-01,USA-ID,1577.93446,thousand megawatthours,2661.41538,million kilowatthours,220.63972,million dollars,8.29,cents per kilowatthour,881819.0,number of customers,68.33799999999998,84.57529880478081,52.09240000000002,Idaho
162,162,2018-06-01,USA-ID,1662.55816,thousand megawatthours,2209.35062,million kilowatthours,187.27059,million dollars,8.48,cents per kilowatthour,880140.0,number of customers,57.595669291338545,70.81098039215686,44.38700787401578,Idaho
163,163,2018-05-01,USA-ID,1638.63932,thousand megawatthours,1906.01666,million kilowatthours,158.1792,million dollars,8.3,cents per kilowatthour,878735.0,number of customers,54.01976284584981,66.47401574803152,41.60511811023621,Idaho
164,164,2018-04-01,USA-ID,1508.92223,thousand megawatthours,1679.62963,million kilowatthours,136.1713,million dollars,8.11,cents per kilowatthour,877071.0,number of customers,42.32350597609561,53.64584980237156,31.0366533864542,Idaho
165,165,2018-03-01,USA-ID,1541.48461,thousand megawatthours,1783.98387,million kilowatthours,146.49277,million dollars,8.21,cents per kilowatthour,875967.0,number of customers,33.43830645161293,43.46104417670685,23.411290322580623,Idaho
166,166,2018-02-01,USA-ID,1551.80589,thousand megawatthours,1744.47037,million kilowatthours,146.33191000000005,million dollars,8.39,cents per kilowatthour,874177.0,number of customers,26.194377510040148,34.909199999999984,17.48393574297189,Idaho
167,167,2018-01-01,USA-ID,1671.0058,thousand megawatthours,1962.95743,million kilowatthours,164.56751,million dollars,8.38,cents per kilowatthour,873271.0,number of customers,30.30748031496062,37.855511811023604,22.75984251968504,Idaho
168,168,2018-12-01,USA-IL,15564.10894,thousand megawatthours,11676.3518,million kilowatthours,1082.96113,million dollars,9.27,cents per kilowatthour,5945239.0,number of customers,33.74341085271318,41.550387596899206,25.924806201550396,Illinois
169,169,2018-11-01,USA-IL,14955.32537,thousand megawatthours,10854.89158,million kilowatthours,1046.67315,million dollars,9.64,cents per kilowatthour,5934805.0,number of customers,34.935937499999994,42.086821705426345,27.834374999999994,Illinois
170,170,2018-10-01,USA-IL,14217.862330000002,thousand megawatthours,10716.76405,million kilowatthours,1033.8083,million dollars,9.65,cents per kilowatthour,5934505.0,number of customers,53.59545454545453,63.924626865671634,43.26969696969698,Illinois
171,171,2018-09-01,USA-IL,15447.61634,thousand megawatthours,11808.19585,million kilowatthours,1095.54342,million dollars,9.28,cents per kilowatthour,5921758.0,number of customers,69.6796875,80.36279069767447,58.9875,Illinois
172,172,2018-08-01,USA-IL,17599.69981,thousand megawatthours,13976.168769999998,million kilowatthours,1336.10177,million dollars,9.56,cents per kilowatthour,5933699.0,number of customers,74.58923076923074,84.47480916030536,64.68846153846154,Illinois
173,173,2018-07-01,USA-IL,17598.09731,thousand megawatthours,13849.524330000002,million kilowatthours,1296.00381,million dollars,9.36,cents per kilowatthour,5919799.0,number of customers,74.76999999999998,84.99772727272725,64.55384615384614,Illinois
174,174,2018-06-01,USA-IL,15987.300980000002,thousand megawatthours,12795.94324,million kilowatthours,1208.54381,million dollars,9.44,cents per kilowatthour,5913364.0,number of customers,74.30152671755722,84.21742424242423,64.39469696969695,Illinois
175,175,2018-05-01,USA-IL,15162.12582,thousand megawatthours,11353.13382,million kilowatthours,1067.87909,million dollars,9.41,cents per kilowatthour,5925729.0,number of customers,69.96846153846158,81.51893939393935,58.386923076923104,Illinois
176,176,2018-04-01,USA-IL,13537.44682,thousand megawatthours,10155.97763,million kilowatthours,950.75641,million dollars,9.36,cents per kilowatthour,5925048.0,number of customers,43.85488721804512,54.96390977443608,32.71940298507463,Illinois
177,177,2018-03-01,USA-IL,15636.83894,thousand megawatthours,10919.85451,million kilowatthours,1007.39162,million dollars,9.23,cents per kilowatthour,5929956.0,number of customers,38.254074074074055,47.568148148148154,28.92370370370371,Illinois
178,178,2018-02-01,USA-IL,14480.862769999998,thousand megawatthours,10897.60744,million kilowatthours,994.24942,million dollars,9.12,cents per kilowatthour,5918626.0,number of customers,30.151879699248124,40.13880597014927,20.21203007518797,Illinois
179,179,2018-01-01,USA-IL,17676.680809999998,thousand megawatthours,12549.237,million kilowatthours,1264.62704,million dollars,10.08,cents per kilowatthour,5922147.0,number of customers,23.396875,32.883720930232556,13.91317829457364,Illinois
180,180,2018-12-01,USA-IN,9593.62225,thousand megawatthours,8247.430059999999,million kilowatthours,794.74397,million dollars,9.64,cents per kilowatthour,3244076.0,number of customers,35.45326086956522,43.01182795698925,27.881720430107517,Indiana
181,181,2018-11-01,USA-IN,9534.02986,thousand megawatthours,7678.038409999999,million kilowatthours,751.37492,million dollars,9.79,cents per kilowatthour,3239234.0,number of customers,36.89042553191489,43.802105263157905,29.94421052631578,Indiana
182,182,2018-10-01,USA-IN,9125.33286,thousand megawatthours,7800.9228,million kilowatthours,746.19735,million dollars,9.57,cents per kilowatthour,3235958.0,number of customers,55.017894736842095,65.44631578947369,44.6021052631579,Indiana
183,183,2018-09-01,USA-IN,8884.3127,thousand megawatthours,8373.59847,million kilowatthours,817.8578200000002,million dollars,9.77,cents per kilowatthour,3232072.0,number of customers,70.11182795698925,80.12978723404255,60.17021276595743,Indiana
184,184,2018-08-01,USA-IN,10345.17792,thousand megawatthours,9566.15851,million kilowatthours,924.89038,million dollars,9.67,cents per kilowatthour,3226101.0,number of customers,74.31720430107526,83.90537634408602,64.72365591397848,Indiana
185,185,2018-07-01,USA-IN,10240.59076,thousand megawatthours,9307.4683,million kilowatthours,906.19307,million dollars,9.74,cents per kilowatthour,3227228.0,number of customers,74.47578947368423,84.89894736842106,64.03789473684208,Indiana
186,186,2018-06-01,USA-IN,9943.7787,thousand megawatthours,8532.28,million kilowatthours,822.23223,million dollars,9.64,cents per kilowatthour,3224289.0,number of customers,73.79565217391306,83.51075268817206,64.02391304347829,Indiana
187,187,2018-05-01,USA-IN,8587.99173,thousand megawatthours,8074.77176,million kilowatthours,759.72423,million dollars,9.41,cents per kilowatthour,3222232.0,number of customers,69.86105263157894,81.47894736842106,58.2484210526316,Indiana
